threshold,value_share_pct
0.48325,0.0013461489429864
0.4852,0.0013461489429864
0.48715,0.0013461489429864
0.4891,0.0013461489429864
0.49105,0.0013461489429864
0.493,0.0013461489429864
0.49495,0.0013461489429864
0.4969,0.0013461489429864
0.49885,0.0013461489429864
0.5008,0.0013461489429864
0.5027499999999999,0.0013461489429864
0.5046999999999999,0.0013461489429864
0.5066499999999999,0.0013461489429864
0.5085999999999999,0.0013461489429864
0.51055,0.0013461489429864
0.5125,0.0013461489429864
0.51445,0.0013461489429864
0.5164,0.0013461489429864
0.51835,0.0013461489429864
0.5203,0.0013461489429864
0.52225,0.0013461489429864
