year,exporter,importer,index,longitude,latitude
2023,CHL,DEU,110,8.25,53.9
2023,CHL,DEU,111,8.745294,53.909831
2023,CHL,DEU,112,9.041942,53.874321
2023,CHL,DEU,113,9.227347,53.877053
2023,CHL,DEU,114,9.336273,53.840148
2023,CHL,DEU,115,9.39653,53.775829
2023,CHL,DEU,116,9.496185,53.710038
2023,CHL,DEU,117,9.535584,53.633153
2023,CHL,DEU,118,9.632921,53.583652
2023,CHL,DEU,119,9.751117,53.55475
2023,CHL,DEU,120,9.927252,53.545112
2023,BGR,NLD,0,24.410713,40.912624
2023,BGR,NLD,1,24.4152,40.7548
2023,BGR,NLD,2,24.489301,39.944518
2023,BGR,NLD,3,24.502965,39.7951
2023,BGR,NLD,4,24.533054,39.466082
2023,BGR,NLD,5,24.583411,39.272261
2023,BGR,NLD,6,24.706879,38.794768
2023,BGR,NLD,7,24.657285,38.115863
2023,BGR,NLD,8,24.520041,37.90673
2023,BGR,NLD,9,24.372282,37.856919
2023,BGR,NLD,10,24.114615,37.769372
2023,BGR,NLD,11,24.083063,37.715634
2023,BGR,NLD,12,24.063647,37.621498
2023,BGR,NLD,13,23.888901,37.615875
2023,BGR,NLD,14,23.885914,37.616154
2023,BGR,NLD,15,23.6425,37.8192
2023,BGR,NLD,16,23.505426,37.837248
2023,BGR,NLD,17,23.401569,37.850922
2023,BGR,NLD,18,23.175353,37.880707
2023,BGR,NLD,19,23.020113,37.909026
2023,BGR,NLD,20,22.947178,37.960508
2023,BGR,NLD,21,22.828287,38.02424
2023,BGR,NLD,22,21.9041,38.3486
2023,BGR,NLD,23,21.353302,38.219841
2023,BGR,NLD,24,21.158505,38.131249
2023,BGR,NLD,25,20.98035,38.076305
2023,BGR,NLD,26,20.680488,37.977089
2023,BGR,NLD,27,20.319182,37.971516
2023,BGR,NLD,28,18.393028,37.938699
2023,BGR,NLD,29,16.419052,37.905068
2023,BGR,NLD,30,16.152761,37.900531
2023,BGR,NLD,31,15.6982,37.892786
2023,BGR,NLD,32,15.557174,38.032185
2023,BGR,NLD,33,15.608743,38.230867
2023,BGR,NLD,34,15.711882,38.273843
2023,BGR,NLD,35,15.727668,38.366322
2023,BGR,NLD,36,13.3959,38.2913
2023,BGR,NLD,37,12.743535,38.243566
2023,BGR,NLD,38,12.099936,38.196473
2023,BGR,NLD,39,11.661179,38.164369
2023,BGR,NLD,40,11.013127,38.116951
2023,BGR,NLD,41,10.445158,38.075392
2023,BGR,NLD,42,10.311505,38.065613
2023,BGR,NLD,43,10.136119,38.052779
2023,BGR,NLD,44,9.780069,38.026727
2023,BGR,NLD,45,9.1442,37.9802
2023,BGR,NLD,46,8.676736,37.919859
2023,BGR,NLD,47,8.147147,37.851498
2023,BGR,NLD,48,7.507237,37.768897
2023,BGR,NLD,49,7.192242,37.728237
2023,BGR,NLD,50,7.095237,37.715715
2023,BGR,NLD,51,3.1,37.2
2023,BGR,NLD,52,-0.366667,36.666667
2023,BGR,NLD,53,-1.62439,36.473171
2023,BGR,NLD,54,-2.244793,36.377724
2023,BGR,NLD,55,-2.590675,36.324512
2023,BGR,NLD,56,-3.264225,36.220888
2023,BGR,NLD,57,-3.683043,36.156455
2023,BGR,NLD,58,-4.7,36.0
2023,BGR,NLD,59,-5.269383,35.97289
2023,BGR,NLD,60,-5.354867,35.968819
2023,BGR,NLD,61,-5.75,35.95
2023,BGR,NLD,62,-7.26966,36.31906
2023,BGR,NLD,63,-8.219465,36.549727
2023,BGR,NLD,64,-9.25,36.8
2023,BGR,NLD,65,-9.452092,37.781589
2023,BGR,NLD,66,-9.6,38.5
2023,BGR,NLD,67,-9.9844,40.7798
2023,BGR,NLD,68,-9.5,43.0
2023,BGR,NLD,69,-9.14264,43.688493
2023,BGR,NLD,70,-9.019938,43.924891
2023,BGR,NLD,71,-8.49576,44.934776
2023,BGR,NLD,72,-7.954994,45.668797
2023,BGR,NLD,73,-6.698867,47.340067
2023,BGR,NLD,74,-5.5,48.6667
2023,BGR,NLD,75,-5.06401,48.799916
2023,BGR,NLD,76,-4.270518,49.042365
2023,BGR,NLD,77,-4.030414,49.115729
2023,BGR,NLD,78,-3.986163,49.129249
2023,BGR,NLD,79,-3.197043,49.370363
2023,BGR,NLD,80,-2.39189,49.616376
2023,BGR,NLD,81,-1.992006,49.738559
2023,BGR,NLD,82,-1.93365,49.75639
2023,BGR,NLD,83,-1.665743,49.838248
2023,BGR,NLD,84,-1.47977,49.895072
2023,BGR,NLD,85,-1.3,49.95
2023,BGR,NLD,86,-0.671539,50.155459
2023,BGR,NLD,87,-0.545959,50.196513
2023,BGR,NLD,88,-0.343359,50.262748
2023,BGR,NLD,89,0.39288,50.503441
2023,BGR,NLD,90,1.193894,50.765311
2023,BGR,NLD,91,1.3,50.8
2023,BGR,NLD,92,1.441366,50.849032
2023,BGR,NLD,93,1.567687,50.892845
2023,BGR,NLD,94,1.813195,50.988387
2023,BGR,NLD,95,2.1,51.1
2023,BGR,NLD,96,2.356699,51.178984
2023,BGR,NLD,97,3.4,51.5
2023,BGR,NLD,98,3.559619,51.659619
2023,BGR,NLD,99,3.9,52.0
2023,BGR,NLD,100,4.069748,51.987629
2023,BGR,NLD,101,4.151802,51.961827
2023,BGR,NLD,102,4.230423,51.922673
2023,BGR,NLD,103,4.289818,51.89641
2023,BGR,NLD,104,4.32827,51.89302
2023,BGR,NLD,105,4.369469,51.900223
2023,PER,NLD,0,-77.7,-12.0
2023,PER,NLD,1,-80.0,-10.0
2023,PER,NLD,2,-80.2,-7.3
2023,PER,NLD,3,-81.9,-5.25
2023,PER,NLD,4,-81.25,-3.0
2023,PER,NLD,5,-81.8,-0.9
2023,PER,NLD,6,-81.176151,1.84843
2023,PER,NLD,7,-80.9033,3.0505
2023,PER,NLD,8,-80.412834,5.194964
2023,PER,NLD,9,-79.672852,7.422389
2023,PER,NLD,10,-79.5,8.6
2023,PER,NLD,11,-79.494118,8.796576
2023,PER,NLD,12,-79.585922,8.992656
2023,PER,NLD,13,-79.641747,9.035982
2023,PER,NLD,14,-79.689331,9.10639
2023,PER,NLD,15,-79.741379,9.118236
2023,PER,NLD,16,-79.803246,9.118307
2023,PER,NLD,17,-79.821304,9.173012
2023,PER,NLD,18,-79.900612,9.208176
2023,PER,NLD,19,-80.0,9.75
2023,PER,NLD,20,-74.970687,13.668227
2023,PER,NLD,21,-74.9584,13.6778
2023,PER,NLD,22,-73.284043,14.906532
2023,PER,NLD,23,-72.249859,15.665471
2023,PER,NLD,24,-72.224911,15.683779
2023,PER,NLD,25,-71.579995,16.157053
2023,PER,NLD,26,-71.173962,16.455021
2023,PER,NLD,27,-69.75,17.5
2023,PER,NLD,28,-68.615112,17.952606
2023,PER,NLD,29,-67.95,18.5
2023,PER,NLD,30,-67.331093,19.128409
2023,PER,NLD,31,-67.097137,19.365958
2023,PER,NLD,32,-67.057838,19.40586
2023,PER,NLD,33,-66.934172,19.531425
2023,PER,NLD,34,-66.754064,19.714298
2023,PER,NLD,35,-66.667107,19.80259
2023,PER,NLD,36,-66.628548,19.841741
2023,PER,NLD,37,-66.605655,19.864985
2023,PER,NLD,38,-66.504998,19.967188
2023,PER,NLD,39,-66.441166,20.032
2023,PER,NLD,40,-66.320768,20.154246
2023,PER,NLD,41,-65.0321,21.4627
2023,PER,NLD,42,-63.113598,23.300654
2023,PER,NLD,43,-60.618883,25.604749
2023,PER,NLD,44,-60.001076,26.15807
2023,PER,NLD,45,-58.8184,27.2173
2023,PER,NLD,46,-57.951012,27.936496
2023,PER,NLD,47,-57.878884,27.996301
2023,PER,NLD,48,-56.6607,29.00636
2023,PER,NLD,49,-55.346294,30.087016
2023,PER,NLD,50,-52.246233,32.44219
2023,PER,NLD,51,-51.699014,32.839924
2023,PER,NLD,52,-50.001683,34.008615
2023,PER,NLD,53,-48.55276,35.006266
2023,PER,NLD,54,-46.192316,36.486048
2023,PER,NLD,55,-44.2375,37.6913
2023,PER,NLD,56,-40.0,40.0
2023,PER,NLD,57,-37.894086,40.959473
2023,PER,NLD,58,-34.863425,42.340269
2023,PER,NLD,59,-32.990451,43.193613
2023,PER,NLD,60,-32.7508,43.3028
2023,PER,NLD,61,-30.002556,44.262362
2023,PER,NLD,62,-25.548163,45.817634
2023,PER,NLD,63,-24.7426,46.0989
2023,PER,NLD,64,-24.113938,46.255613
2023,PER,NLD,65,-20.001632,47.280732
2023,PER,NLD,66,-17.925346,47.79831
2023,PER,NLD,67,-16.888237,48.056841
2023,PER,NLD,68,-15.9842,48.2822
2023,PER,NLD,69,-14.710836,48.481015
2023,PER,NLD,70,-13.147736,48.725068
2023,PER,NLD,71,-10.632436,49.138636
2023,PER,NLD,72,-6.709922,49.73023
2023,PER,NLD,73,-6.5833,49.75
2023,PER,NLD,74,-5.979701,49.782237
2023,PER,NLD,75,-5.740436,49.795016
2023,PER,NLD,76,-5.630965,49.800862
2023,PER,NLD,77,-5.491611,49.808305
2023,PER,NLD,78,-4.868405,49.841589
2023,PER,NLD,79,-4.088283,49.883253
2023,PER,NLD,80,-2.93586,49.944802
2023,PER,NLD,81,-2.624015,50.023556
2023,PER,NLD,82,-2.270882,50.112738
2023,PER,NLD,83,-2.100162,50.138244
2023,PER,NLD,84,-1.755087,50.189798
2023,PER,NLD,85,-1.577583,50.216317
2023,PER,NLD,86,-1.251907,50.264973
2023,PER,NLD,87,-0.76446,50.337798
2023,PER,NLD,88,-0.764313,50.33751
2023,PER,NLD,89,-0.672505,50.358079
2023,PER,NLD,90,-0.505582,50.395477
2023,PER,NLD,91,0.301537,50.576304
2023,PER,NLD,92,1.149895,50.76637
2023,PER,NLD,93,1.3,50.8
2023,PER,NLD,94,1.441366,50.849032
2023,PER,NLD,95,1.567687,50.892845
2023,PER,NLD,96,1.813195,50.988387
2023,PER,NLD,97,2.1,51.1
2023,PER,NLD,98,2.356699,51.178984
2023,PER,NLD,99,3.4,51.5
2023,PER,NLD,100,3.559619,51.659619
2023,PER,NLD,101,3.9,52.0
2023,PER,NLD,102,4.069748,51.987629
2023,PER,NLD,103,4.151802,51.961827
2023,PER,NLD,104,4.230423,51.922673
2023,PER,NLD,105,4.289818,51.89641
2023,PER,NLD,106,4.32827,51.89302
2023,PER,NLD,107,4.369469,51.900223
2023,COD,NLD,0,13.42804,-5.864671
2023,COD,NLD,1,13.005066,-5.895408
2023,COD,NLD,2,12.7668,-6.013556
2023,COD,NLD,3,12.384338,-6.077742
2023,COD,NLD,4,11.543725,-5.95973
2023,COD,NLD,5,5.577742,-3.058641
2023,COD,NLD,6,5.300429,-2.907092
2023,COD,NLD,7,4.876639,-2.674661
2023,COD,NLD,8,0.0,-2e-05
2023,COD,NLD,9,-2.368781,1.108294
2023,COD,NLD,10,-3.7467,1.753
2023,COD,NLD,11,-7.5,3.5
2023,COD,NLD,12,-11.5,5.5
2023,COD,NLD,13,-14.5,8.5
2023,COD,NLD,14,-17.0,11.0
2023,COD,NLD,15,-18.0,15.0
2023,COD,NLD,16,-18.0,21.0
2023,COD,NLD,17,-15.128174,27.999252
2023,COD,NLD,18,-15.145809,28.538331
2023,COD,NLD,19,-15.172119,29.337503
2023,COD,NLD,20,-13.9051,32.4093
2023,COD,NLD,21,-13.32875,34.065242
2023,COD,NLD,22,-13.114888,34.6797
2023,COD,NLD,23,-12.839781,35.470126
2023,COD,NLD,24,-12.761203,35.695892
2023,COD,NLD,25,-12.608538,36.134522
2023,COD,NLD,26,-12.493983,36.463656
2023,COD,NLD,27,-12.32612,36.945951
2023,COD,NLD,28,-12.262448,37.128892
2023,COD,NLD,29,-12.131862,37.504085
2023,COD,NLD,30,-12.057515,37.717697
2023,COD,NLD,31,-11.81009,38.428587
2023,COD,NLD,32,-11.664545,38.84676
2023,COD,NLD,33,-11.158374,40.301066
2023,COD,NLD,34,-11.070622,40.553191
2023,COD,NLD,35,-10.289669,42.796988
2023,COD,NLD,36,-10.167909,43.146826
2023,COD,NLD,37,-10.063992,43.402334
2023,COD,NLD,38,-7.987368,45.91425
2023,COD,NLD,39,-6.698867,47.340067
2023,COD,NLD,40,-5.5,48.6667
2023,COD,NLD,41,-5.06401,48.799916
2023,COD,NLD,42,-4.270518,49.042365
2023,COD,NLD,43,-4.030414,49.115729
2023,COD,NLD,44,-3.986163,49.129249
2023,COD,NLD,45,-3.197043,49.370363
2023,COD,NLD,46,-2.39189,49.616376
2023,COD,NLD,47,-1.992006,49.738559
2023,COD,NLD,48,-1.93365,49.75639
2023,COD,NLD,49,-1.665743,49.838248
2023,COD,NLD,50,-1.47977,49.895072
2023,COD,NLD,51,-1.3,49.95
2023,COD,NLD,52,-0.671539,50.155459
2023,COD,NLD,53,-0.545959,50.196513
2023,COD,NLD,54,-0.343359,50.262748
2023,COD,NLD,55,0.39288,50.503441
2023,COD,NLD,56,1.193894,50.765311
2023,COD,NLD,57,1.3,50.8
2023,COD,NLD,58,1.441366,50.849032
2023,COD,NLD,59,1.567687,50.892845
2023,COD,NLD,60,1.813195,50.988387
2023,COD,NLD,61,2.1,51.1
2023,COD,NLD,62,2.356699,51.178984
2023,COD,NLD,63,3.4,51.5
2023,COD,NLD,64,3.559619,51.659619
2023,COD,NLD,65,3.9,52.0
2023,COD,NLD,66,4.069748,51.987629
2023,COD,NLD,67,4.151802,51.961827
2023,COD,NLD,68,4.230423,51.922673
2023,COD,NLD,69,4.289818,51.89641
2023,COD,NLD,70,4.32827,51.89302
2023,COD,NLD,71,4.369469,51.900223
2023,KOR,GBR,0,129.2,35.0
2023,KOR,GBR,1,128.916321,34.761923
2023,KOR,GBR,2,128.16925,34.40691
2023,KOR,GBR,3,127.444583,34.104419
2023,KOR,GBR,4,126.643151,33.735423
2023,KOR,GBR,5,126.035156,33.45436
2023,KOR,GBR,6,125.34383,32.983736
2023,KOR,GBR,7,122.9,31.3
2023,KOR,GBR,8,122.891141,30.901897
2023,KOR,GBR,9,122.878907,30.349364
2023,KOR,GBR,10,122.875214,30.181935
2023,KOR,GBR,11,122.652515,29.623632
2023,KOR,GBR,12,122.557297,29.38397
2023,KOR,GBR,13,122.23938,28.579698
2023,KOR,GBR,14,121.3,27.8
2023,KOR,GBR,15,120.787503,26.976762
2023,KOR,GBR,16,120.232569,26.078521
2023,KOR,GBR,17,120.0,25.7
2023,KOR,GBR,18,119.820497,25.236972
2023,KOR,GBR,19,119.761963,25.085599
2023,KOR,GBR,20,119.523707,24.707707
2023,KOR,GBR,21,119.33882,24.448861
2023,KOR,GBR,22,118.980046,23.949944
2023,KOR,GBR,23,118.724128,23.582665
2023,KOR,GBR,24,118.203464,22.930938
2023,KOR,GBR,25,118.030487,22.691517
2023,KOR,GBR,26,117.437994,21.922538
2023,KOR,GBR,27,116.5017,20.601113
2023,KOR,GBR,28,115.841059,19.666279
2023,KOR,GBR,29,114.338334,17.570129
2023,KOR,GBR,30,112.965,15.7278
2023,KOR,GBR,31,111.478346,12.523981
2023,KOR,GBR,32,111.0534,11.6082
2023,KOR,GBR,33,110.80697,11.263464
2023,KOR,GBR,34,110.027598,10.173186
2023,KOR,GBR,35,108.7023,8.3192
2023,KOR,GBR,36,104.482294,1.341312
2023,KOR,GBR,37,104.145848,1.249295
2023,KOR,GBR,38,103.861103,1.171415
2023,KOR,GBR,39,103.6,1.1
2023,KOR,GBR,40,102.0,2.0
2023,KOR,GBR,41,101.316415,2.586072
2023,KOR,GBR,42,100.6,3.2
2023,KOR,GBR,43,99.763807,4.084523
2023,KOR,GBR,44,98.128129,5.811729
2023,KOR,GBR,45,94.326449,6.157121
2023,KOR,GBR,46,90.0,6.4664
2023,KOR,GBR,47,85.9479,6.1983
2023,KOR,GBR,48,81.9,5.9
2023,KOR,GBR,49,80.1,5.8
2023,KOR,GBR,50,78.019032,6.387793
2023,KOR,GBR,51,75.966807,6.966807
2023,KOR,GBR,52,70.817426,8.365148
2023,KOR,GBR,53,69.999915,8.582747
2023,KOR,GBR,54,69.671733,8.6701
2023,KOR,GBR,55,69.3291,8.7613
2023,KOR,GBR,56,68.858995,8.881605
2023,KOR,GBR,57,65.7044,9.6889
2023,KOR,GBR,58,64.992809,9.862937
2023,KOR,GBR,59,64.698862,9.934828
2023,KOR,GBR,60,64.303249,10.031585
2023,KOR,GBR,61,62.0601,10.5802
2023,KOR,GBR,62,60.825733,10.866984
2023,KOR,GBR,63,59.894005,11.083455
2023,KOR,GBR,64,55.041504,12.747516
2023,KOR,GBR,65,53.61885,13.300009
2023,KOR,GBR,66,50.856149,12.884027
2023,KOR,GBR,67,45.0,12.0
2023,KOR,GBR,68,43.746586,12.40439
2023,KOR,GBR,69,43.3,12.7
2023,KOR,GBR,70,42.541058,13.676089
2023,KOR,GBR,71,42.341309,14.509144
2023,KOR,GBR,72,41.000977,17.098792
2023,KOR,GBR,73,38.572998,20.807472
2023,KOR,GBR,74,37.786499,22.210682
2023,KOR,GBR,75,37.0,23.6
2023,KOR,GBR,76,34.5,27.0
2023,KOR,GBR,77,33.233643,28.444544
2023,KOR,GBR,78,32.6,29.7
2023,KOR,GBR,79,32.557983,30.213982
2023,KOR,GBR,80,32.382202,30.318359
2023,KOR,GBR,81,32.310104,31.102922
2023,KOR,GBR,82,32.359877,31.336373
2023,KOR,GBR,83,32.1,31.7
2023,KOR,GBR,84,30.408377,32.316071
2023,KOR,GBR,85,28.905525,32.863395
2023,KOR,GBR,86,28.212434,33.115811
2023,KOR,GBR,87,27.927542,33.219565
2023,KOR,GBR,88,26.306431,33.748752
2023,KOR,GBR,89,25.478721,34.011915
2023,KOR,GBR,90,24.926664,34.187436
2023,KOR,GBR,91,23.0,34.8
2023,KOR,GBR,92,21.407365,35.126694
2023,KOR,GBR,93,17.902084,35.845726
2023,KOR,GBR,94,16.726588,36.086854
2023,KOR,GBR,95,15.2,36.4
2023,KOR,GBR,96,13.263819,36.907095
2023,KOR,GBR,97,12.110644,37.209117
2023,KOR,GBR,98,12.086301,37.215493
2023,KOR,GBR,99,11.827836,37.283186
2023,KOR,GBR,100,11.172235,37.454891
2023,KOR,GBR,101,11.0,37.5
2023,KOR,GBR,102,10.373031,37.482087
2023,KOR,GBR,103,7.5,37.4
2023,KOR,GBR,104,3.1,37.2
2023,KOR,GBR,105,-0.366667,36.666667
2023,KOR,GBR,106,-1.62439,36.473171
2023,KOR,GBR,107,-2.244793,36.377724
2023,KOR,GBR,108,-2.590675,36.324512
2023,KOR,GBR,109,-3.264225,36.220888
2023,KOR,GBR,110,-3.683043,36.156455
2023,KOR,GBR,111,-4.7,36.0
2023,KOR,GBR,112,-5.269383,35.97289
2023,KOR,GBR,113,-5.354867,35.968819
2023,KOR,GBR,114,-5.75,35.95
2023,KOR,GBR,115,-7.26966,36.31906
2023,KOR,GBR,116,-8.219465,36.549727
2023,KOR,GBR,117,-9.25,36.8
2023,KOR,GBR,118,-9.452092,37.781589
2023,KOR,GBR,119,-9.6,38.5
2023,KOR,GBR,120,-9.9844,40.7798
2023,KOR,GBR,121,-9.5,43.0
2023,KOR,GBR,122,-9.14264,43.688493
2023,KOR,GBR,123,-9.019938,43.924891
2023,KOR,GBR,124,-8.49576,44.934776
2023,KOR,GBR,125,-7.954994,45.668797
2023,KOR,GBR,126,-6.698867,47.340067
2023,KOR,GBR,127,-5.5,48.6667
2023,KOR,GBR,128,-5.06401,48.799916
2023,KOR,GBR,129,-4.270518,49.042365
2023,KOR,GBR,130,-4.030414,49.115729
2023,KOR,GBR,131,-3.986163,49.129249
2023,KOR,GBR,132,-3.197043,49.370363
2023,KOR,GBR,133,-2.39189,49.616376
2023,KOR,GBR,134,-1.992006,49.738559
2023,KOR,GBR,135,-1.93365,49.75639
2023,KOR,GBR,136,-1.665743,49.838248
2023,KOR,GBR,137,-1.47977,49.895072
2023,KOR,GBR,138,-1.3,49.95
2023,KOR,GBR,139,-0.671539,50.155459
2023,KOR,GBR,140,-0.545959,50.196513
2023,KOR,GBR,141,-0.343359,50.262748
2023,KOR,GBR,142,0.39288,50.503441
2023,KOR,GBR,143,1.193894,50.765311
2023,KOR,GBR,144,1.3,50.8
2023,KOR,GBR,145,1.384634,51.049171
2023,KOR,GBR,146,1.4181,51.1477
2023,KOR,GBR,147,1.474566,51.467902
2023,KOR,GBR,148,1.4922,51.5679
2023,KOR,GBR,149,1.539869,51.652703
2023,KOR,GBR,150,1.613617,51.783903
2023,KOR,GBR,151,1.5065,51.878829
2023,KOR,GBR,152,1.296638,51.921686
2023,CHN,DEU,0,121.944122,31.062345
2023,CHN,DEU,1,122.66922,30.932268
2023,CHN,DEU,2,122.891141,30.901897
2023,CHN,DEU,3,122.878907,30.349364
2023,CHN,DEU,4,122.875214,30.181935
2023,CHN,DEU,5,122.652515,29.623632
2023,CHN,DEU,6,122.557297,29.38397
2023,CHN,DEU,7,122.23938,28.579698
2023,CHN,DEU,8,121.3,27.8
2023,CHN,DEU,9,120.787503,26.976762
2023,CHN,DEU,10,120.232569,26.078521
2023,CHN,DEU,11,120.0,25.7
2023,CHN,DEU,12,119.820497,25.236972
2023,CHN,DEU,13,119.761963,25.085599
2023,CHN,DEU,14,119.523707,24.707707
2023,CHN,DEU,15,119.33882,24.448861
2023,CHN,DEU,16,118.980046,23.949944
2023,CHN,DEU,17,118.724128,23.582665
2023,CHN,DEU,18,118.203464,22.930938
2023,CHN,DEU,19,118.030487,22.691517
2023,CHN,DEU,20,117.437994,21.922538
2023,CHN,DEU,21,116.5017,20.601113
2023,CHN,DEU,22,115.841059,19.666279
2023,CHN,DEU,23,114.338334,17.570129
2023,CHN,DEU,24,112.965,15.7278
2023,CHN,DEU,25,111.478346,12.523981
2023,CHN,DEU,26,111.0534,11.6082
2023,CHN,DEU,27,110.80697,11.263464
2023,CHN,DEU,28,110.027598,10.173186
2023,CHN,DEU,29,108.7023,8.3192
2023,CHN,DEU,30,104.482294,1.341312
2023,CHN,DEU,31,104.145848,1.249295
2023,CHN,DEU,32,103.861103,1.171415
2023,CHN,DEU,33,103.6,1.1
2023,CHN,DEU,34,102.0,2.0
2023,CHN,DEU,35,101.316415,2.586072
2023,CHN,DEU,36,100.6,3.2
2023,CHN,DEU,37,99.763807,4.084523
2023,CHN,DEU,38,98.128129,5.811729
2023,CHN,DEU,39,94.326449,6.157121
2023,CHN,DEU,40,90.0,6.4664
2023,CHN,DEU,41,85.9479,6.1983
2023,CHN,DEU,42,81.9,5.9
2023,CHN,DEU,43,80.1,5.8
2023,CHN,DEU,44,78.019032,6.387793
2023,CHN,DEU,45,75.966807,6.966807
2023,CHN,DEU,46,70.817426,8.365148
2023,CHN,DEU,47,69.999915,8.582747
2023,CHN,DEU,48,69.671733,8.6701
2023,CHN,DEU,49,69.3291,8.7613
2023,CHN,DEU,50,68.858995,8.881605
2023,CHN,DEU,51,65.7044,9.6889
2023,CHN,DEU,52,64.992809,9.862937
2023,CHN,DEU,53,64.698862,9.934828
2023,CHN,DEU,54,64.303249,10.031585
2023,CHN,DEU,55,62.0601,10.5802
2023,CHN,DEU,56,60.825733,10.866984
2023,CHN,DEU,57,59.894005,11.083455
2023,CHN,DEU,58,55.041504,12.747516
2023,CHN,DEU,59,53.61885,13.300009
2023,CHN,DEU,60,50.856149,12.884027
2023,CHN,DEU,61,45.0,12.0
2023,CHN,DEU,62,43.746586,12.40439
2023,CHN,DEU,63,43.3,12.7
2023,CHN,DEU,64,42.541058,13.676089
2023,CHN,DEU,65,42.341309,14.509144
2023,CHN,DEU,66,41.000977,17.098792
2023,CHN,DEU,67,38.572998,20.807472
2023,CHN,DEU,68,37.786499,22.210682
2023,CHN,DEU,69,37.0,23.6
2023,CHN,DEU,70,34.5,27.0
2023,CHN,DEU,71,33.233643,28.444544
2023,CHN,DEU,72,32.6,29.7
2023,CHN,DEU,73,32.557983,30.213982
2023,CHN,DEU,74,32.382202,30.318359
2023,CHN,DEU,75,32.310104,31.102922
2023,CHN,DEU,76,32.359877,31.336373
2023,CHN,DEU,77,32.1,31.7
2023,CHN,DEU,78,30.408377,32.316071
2023,CHN,DEU,79,28.905525,32.863395
2023,CHN,DEU,80,28.212434,33.115811
2023,CHN,DEU,81,27.927542,33.219565
2023,CHN,DEU,82,26.306431,33.748752
2023,CHN,DEU,83,25.478721,34.011915
2023,CHN,DEU,84,24.926664,34.187436
2023,CHN,DEU,85,23.0,34.8
2023,CHN,DEU,86,21.407365,35.126694
2023,CHN,DEU,87,17.902084,35.845726
2023,CHN,DEU,88,16.726588,36.086854
2023,CHN,DEU,89,15.2,36.4
2023,CHN,DEU,90,13.263819,36.907095
2023,CHN,DEU,91,12.110644,37.209117
2023,CHN,DEU,92,12.086301,37.215493
2023,CHN,DEU,93,11.827836,37.283186
2023,CHN,DEU,94,11.172235,37.454891
2023,CHN,DEU,95,11.0,37.5
2023,CHN,DEU,96,10.373031,37.482087
2023,CHN,DEU,97,7.5,37.4
2023,CHN,DEU,98,3.1,37.2
2023,CHN,DEU,99,-0.366667,36.666667
2023,CHN,DEU,100,-1.62439,36.473171
2023,CHN,DEU,101,-2.244793,36.377724
2023,CHN,DEU,102,-2.590675,36.324512
2023,CHN,DEU,103,-3.264225,36.220888
2023,CHN,DEU,104,-3.683043,36.156455
2023,CHN,DEU,105,-4.7,36.0
2023,CHN,DEU,106,-5.269383,35.97289
2023,CHN,DEU,107,-5.354867,35.968819
2023,CHN,DEU,108,-5.75,35.95
2023,CHN,DEU,109,-7.26966,36.31906
2023,CHN,DEU,110,-8.219465,36.549727
2023,CHN,DEU,111,-9.25,36.8
2023,CHN,DEU,112,-9.452092,37.781589
2023,CHN,DEU,113,-9.6,38.5
2023,CHN,DEU,114,-9.9844,40.7798
2023,CHN,DEU,115,-9.5,43.0
2023,CHN,DEU,116,-9.14264,43.688493
2023,CHN,DEU,117,-9.019938,43.924891
2023,CHN,DEU,118,-8.49576,44.934776
2023,CHN,DEU,119,-7.954994,45.668797
2023,CHN,DEU,120,-6.698867,47.340067
2023,CHN,DEU,121,-5.5,48.6667
2023,CHN,DEU,122,-5.06401,48.799916
2023,CHN,DEU,123,-4.270518,49.042365
2023,CHN,DEU,124,-4.030414,49.115729
2023,CHN,DEU,125,-3.986163,49.129249
2023,CHN,DEU,126,-3.197043,49.370363
2023,CHN,DEU,127,-2.39189,49.616376
2023,CHN,DEU,128,-1.992006,49.738559
2023,CHN,DEU,129,-1.93365,49.75639
2023,CHN,DEU,130,-1.665743,49.838248
2023,CHN,DEU,131,-1.47977,49.895072
2023,CHN,DEU,132,-1.3,49.95
2023,CHN,DEU,133,-0.671539,50.155459
2023,CHN,DEU,134,-0.545959,50.196513
2023,CHN,DEU,135,-0.343359,50.262748
2023,CHN,DEU,136,0.39288,50.503441
2023,CHN,DEU,137,1.193894,50.765311
2023,CHN,DEU,138,1.3,50.8
2023,CHN,DEU,139,1.498302,50.961124
2023,CHN,DEU,140,1.648479,51.072443
2023,CHN,DEU,141,1.868984,51.235892
2023,CHN,DEU,142,2.3601,51.6089
2023,CHN,DEU,143,2.9,51.9
2023,CHN,DEU,144,3.044362,52.01549
2023,CHN,DEU,145,3.327388,52.241911
2023,CHN,DEU,146,3.900173,52.700139
2023,CHN,DEU,147,4.9,53.5
2023,CHN,DEU,148,6.384053,53.685507
2023,CHN,DEU,149,8.25,53.9
2023,CHN,DEU,150,8.745294,53.909831
2023,CHN,DEU,151,9.041942,53.874321
2023,CHN,DEU,152,9.227347,53.877053
2023,CHN,DEU,153,9.336273,53.840148
2023,CHN,DEU,154,9.39653,53.775829
2023,CHN,DEU,155,9.496185,53.710038
2023,CHN,DEU,156,9.535584,53.633153
2023,CHN,DEU,157,9.632921,53.583652
2023,CHN,DEU,158,9.751117,53.55475
2023,CHN,DEU,159,9.927252,53.545112
2023,SGP,VNM,0,103.763466,1.259893
2023,SGP,VNM,1,103.861103,1.171415
