base_year,importer_iso,metal,stage,scenario,delta_direct_hhi,delta_origin_hhi,delta_top_chokepoint_share,equal_year_weight
2016,PRT,Copper,metal,integrated,-0.3276629719366772,-0.0608356512627744,-0.0122980020342928,6.317407601372616e-05
2016,NAM,Copper,metal,integrated,-0.311412030809733,-0.0293981774480907,-1.737751918999444e-07,5.8435523771743146e-05
2016,SWE,Copper,metal,integrated,-0.3463006133282331,-0.0248309726322208,1.2537199699093e-12,4.58042048130501e-05
2016,HRV,Copper,metal,integrated,-0.6595111978993927,-0.1172905841679716,4.177431904124014e-13,4.2318387041957e-05
2016,POL,Copper,metal,integrated,-0.4142636269659742,-0.0767579660042827,-0.0012090649853484,3.752635113436493e-05
2016,SRB,Copper,metal,integrated,-0.3955896451647885,-0.0776021523053579,4.3041944483549924e-13,2.007219384686294e-05
2016,ECU,Copper,metal,integrated,-0.4484021546468854,-0.0901959773102286,1.219309017954807e-13,1.462505813761718e-05
2016,PHL,Copper,metal,integrated,-0.707529165667879,-0.0117593757946616,8.487838058055111e-13,1.0989730998991816e-05
2016,CHN,Copper,ore,direct_partner,-0.1189659333794397,-0.1143212033611965,0.0752537674985717,0.0171387392934545
2016,JPN,Copper,ore,direct_partner,-0.1160173754227922,-0.1033437152732054,0.1937963085956529,0.0063022921407639
2016,KOR,Copper,ore,direct_partner,-0.0974753234247319,-0.0884798295803697,0.1247536651002962,0.0024273389346203
2016,IND,Copper,ore,direct_partner,-0.1352338255659587,-0.1232073344387633,-0.2325490551961822,0.0024013005114917
2016,ESP,Copper,ore,direct_partner,-0.1257275328311422,-0.1191886665973124,-0.3062037162199262,0.0018656950608164
2016,BGR,Copper,ore,direct_partner,-0.1370910476641518,-0.1227399926479028,0.2264608261288059,0.0013506424478458
2016,DEU,Copper,ore,direct_partner,-0.1142566220250992,-0.1033913273831243,-0.0271715881239968,0.0013490786816956
2016,PHL,Copper,ore,direct_partner,-0.1883138735640446,-0.1669180723452522,0.0126465335150239,0.0010855724837008
2016,BRA,Copper,ore,direct_partner,-0.339170459746306,-0.316120711717285,0.1102091718385639,0.0006053955415084
2016,CHE,Copper,ore,direct_partner,-0.6677177769796369,-0.5923940550846862,-0.1649914269724933,0.0004981905306845
2016,ZMB,Copper,ore,direct_partner,-0.6877462509952824,-0.622037844921601,-0.7170965683331344,0.000474005533244
2016,FIN,Copper,ore,direct_partner,-0.0711046789018217,-0.0626288659266956,0.0782452423984161,0.0004425581626388
2016,SWE,Copper,ore,direct_partner,-0.172131916664961,-0.1519696996955577,-0.0667252489745724,0.0003643955150674
2016,MEX,Copper,ore,direct_partner,-0.5601699509120509,-0.5016987627524775,0.0819298575677201,0.0003445310454717
2016,CAN,Copper,ore,direct_partner,-0.3835750794083511,-0.3416450147021761,0.0864891116471174,0.0002652465838743
2016,POL,Copper,ore,direct_partner,-0.4576006212460838,-0.406092655913582,-0.384932595535382,0.0002551339230479
2016,CHL,Copper,ore,direct_partner,-0.678236289514544,-0.6171473139958257,0.1273082972288778,0.0001573120811703
2016,USA,Copper,ore,direct_partner,-0.7558972760348343,-0.667615307085648,0.1686453198585767,0.0001342516606654
2016,MYS,Copper,ore,direct_partner,-0.2494721298459249,-0.2387097555473213,0.0084617151433196,9.791615229083972e-05
2016,RUS,Copper,ore,direct_partner,-0.8350533177074226,-0.7547036666822043,-0.2422852021074479,9.533916418885204e-05
2016,BEL,Copper,ore,direct_partner,-0.1085356315201233,-0.0964696934309826,-0.0255762527856645,9.113270431032204e-05
2016,OMN,Copper,ore,direct_partner,-0.4500327072384352,-0.3698710977837175,-0.4010169941062396,5.633460486028976e-05
2016,THA,Copper,ore,direct_partner,-0.4591758237031118,-0.423410853801729,-0.1888765662599815,3.735099565828247e-05
2016,CHN,Copper,ore,integrated,-0.0781301120292212,-0.0761872890407769,-0.1056005308370241,0.0171387392934545
2016,JPN,Copper,ore,integrated,-0.0773557257250951,-0.074274432909346,-0.0090783741835428,0.0063022921407639
2016,KOR,Copper,ore,integrated,-0.056306062117383,-0.0525712342073373,-0.0518362265842587,0.0024273389346203
2016,IND,Copper,ore,integrated,-0.1406336334163681,-0.1293056466899774,-0.272511708135625,0.0024013005114917
2016,ESP,Copper,ore,integrated,-0.121403176805885,-0.1165285691854286,-0.5228632091924532,0.0018656950608164
2016,BGR,Copper,ore,integrated,-0.1211623544324071,-0.1122141395984714,-0.1688836497810527,0.0013506424478458
2016,DEU,Copper,ore,integrated,-0.1147532078231441,-0.1188812414555574,-0.2122928892850132,0.0013490786816956
2016,PHL,Copper,ore,integrated,-0.1660117938350928,-0.1457413022734835,-0.0519838190846561,0.0010855724837008
2016,BRA,Copper,ore,integrated,-0.3071534029469558,-0.2878615991342015,-0.0001325070078332,0.0006053955415084
2016,CHE,Copper,ore,integrated,-0.6888152988823986,-0.6195825390349208,-0.7506125355735198,0.0004981905306845
2016,ZMB,Copper,ore,integrated,-0.6957569138221849,-0.6301112166966116,-0.84453998517781,0.000474005533244
2016,FIN,Copper,ore,integrated,-0.0747941129017039,-0.0636041486966549,-0.1300535508093626,0.0004425581626388
2016,SWE,Copper,ore,integrated,-0.185926532164489,-0.1620932133208205,-0.1722673336580131,0.0003643955150674
2016,MEX,Copper,ore,integrated,-0.5026446370805131,-0.4476929331505609,-0.000583468551602,0.0003445310454717
2016,CAN,Copper,ore,integrated,-0.3150874334276717,-0.2794015453406628,-0.0333138739952909,0.0002652465838743
2016,POL,Copper,ore,integrated,-0.497515746037786,-0.4446900727353545,-0.5012290915117844,0.0002551339230479
2016,CHL,Copper,ore,integrated,-0.6204469761212654,-0.5651520567432083,-2.4099012193778337e-06,0.0001573120811703
2016,USA,Copper,ore,integrated,-0.6138293153447607,-0.5425692332301837,-0.0001089010614738,0.0001342516606654
2016,MYS,Copper,ore,integrated,-0.2818410550583021,-0.2719594050716555,-0.071559825950269,9.791615229083972e-05
2016,RUS,Copper,ore,integrated,-0.8184687515824149,-0.7399598087433388,-0.3150961556325814,9.533916418885204e-05
2016,BEL,Copper,ore,integrated,-0.0864659692752311,-0.0948762093404383,-0.413201460685956,9.113270431032204e-05
2016,OMN,Copper,ore,integrated,-0.4771403230813146,-0.4229814352604795,-0.5370277075051928,5.633460486028976e-05
2016,THA,Copper,ore,integrated,-0.4347126841804046,-0.4005107743438768,-0.5185675176697596,3.735099565828247e-05
2017,CHN,Copper,metal,direct_partner,-0.106839487671744,-0.0587075207016918,0.1349859745915646,0.013249210246161
2017,USA,Copper,metal,direct_partner,-0.3757514384323042,-0.1216011616993136,0.5213384260195029,0.0035010594772579
2017,ITA,Copper,metal,direct_partner,-0.0345440368188231,-0.0219433897721157,-0.0630322217093855,0.0022141386432827
2017,DEU,Copper,metal,direct_partner,-0.09114949948025,-0.0085738157598556,0.546809935267772,0.0021737882698175
2017,TUR,Copper,metal,direct_partner,-0.149316544524169,-0.0249991960577815,0.2938390224511329,0.0016829644595755
2017,NLD,Copper,metal,direct_partner,-0.4474622573466088,-0.0871035714260876,0.4416646975869318,0.0016377927967218
2017,THA,Copper,metal,direct_partner,-0.0728221887182442,-0.0112084190326338,0.1426827067176531,0.00156266320639
2017,ARE,Copper,metal,direct_partner,-0.1687856558360191,-0.0153668023076824,-0.0246661058224321,0.0014952536966165
2017,MYS,Copper,metal,direct_partner,-0.1068044037843489,-0.0153840591342173,-0.008704468348076,0.0014877360558771
2017,KOR,Copper,metal,direct_partner,-0.2161017379649677,-0.0826432614656421,0.1341183872626355,0.0014851300698993
2017,VNM,Copper,metal,direct_partner,-0.0634572485995019,-0.0096529186863297,0.1253008939842918,0.0009708818234102
2017,CHE,Copper,metal,direct_partner,-0.5799074333841736,-0.086273207077086,-0.4259854101631889,0.0009364922282978
2017,BRA,Copper,metal,direct_partner,-0.5983576537020657,-0.1860247388800922,0.2935055463889681,0.0008074481903504
2017,FRA,Copper,metal,direct_partner,-0.301933662580819,-0.0962441208021686,-0.398057238017332,0.0007510623282285
2017,IDN,Copper,metal,direct_partner,-0.118190555674106,-0.0146066027858019,0.0690820054974966,0.0005379302472285
2017,SAU,Copper,metal,direct_partner,-0.3996485798982719,-0.0682102081195616,-0.3169576487788329,0.0005356902611281
2017,GBR,Copper,metal,direct_partner,-0.2166153482317948,-0.0341163281900751,0.1089265863554009,0.0004269442494504
2017,SGP,Copper,metal,direct_partner,-0.1184742731655891,-0.0052537759537601,-0.0087228058265135,0.0003920991835392
2017,ESP,Copper,metal,direct_partner,-0.1947340777340897,-0.0593008701033262,-0.2036138547805406,0.0003239850567613
2017,CAN,Copper,metal,direct_partner,-0.157965677521392,-0.0456363372516034,0.2174358845170464,0.0002043956068207
2017,BEL,Copper,metal,direct_partner,-0.265006964208958,-0.0277382892556818,0.431600497966888,0.0001758258606739
2017,BGR,Copper,metal,direct_partner,-0.3112738930710412,-0.0321985428645814,0.1102746113594445,0.0001649277717622
2017,IND,Copper,metal,direct_partner,-0.3503550928090312,-0.0222899869567663,-0.399748133459165,0.0001285807593165
2017,JPN,Copper,metal,direct_partner,-0.2918364829103966,-0.1047215241034759,0.2166342897623972,0.0001063853581307
2017,MEX,Copper,metal,direct_partner,-0.3761128699106392,-0.0905497960243701,0.3144584303971759,0.0001028872084718
2017,FIN,Copper,metal,direct_partner,-0.2939325719882422,-0.0290713125651584,0.3684299008796345,7.097916475259037e-05
2017,PRT,Copper,metal,direct_partner,-0.7717775790528584,-0.1330647626302403,0.6385149059892842,6.716459498543476e-05
2017,ZAF,Copper,metal,direct_partner,-0.4034384762799958,-0.0630190487085189,-0.1999630196902083,5.971948766361529e-05
2017,HRV,Copper,metal,direct_partner,-0.7889041975810939,-0.1304737335800819,0.2552984373343442,4.911641884296181e-05
2017,AUT,Copper,metal,direct_partner,-0.3405168996980291,-0.0538992700498566,0.2046728269179014,4.729521431730631e-05
2017,POL,Copper,metal,direct_partner,-0.4684450422171317,-0.0602346884670227,0.3268366924827425,4.285499683881343e-05
2017,SWE,Copper,metal,direct_partner,-0.3515722095855833,-0.0213968457067321,0.4165470265771855,3.327051495976843e-05
2017,NAM,Copper,metal,direct_partner,-0.7321608593493194,-0.108968294774349,0.1957777250799338,3.255830729735789e-05
2017,SVK,Copper,metal,direct_partner,-0.1883847459181935,-0.0196907520144886,0.030566791791537,2.727697252918604e-05
2017,SRB,Copper,metal,direct_partner,-0.4890484014555115,-0.0788432062222548,0.2371147696765634,2.367534560141999e-05
2017,ECU,Copper,metal,direct_partner,-0.6489163932189393,-0.1382693876609339,0.2728860442448298,2.257631439150233e-05
2017,RUS,Copper,metal,direct_partner,-0.7804500417494045,-0.1421530750547261,-0.4898014153854083,1.6911415081821702e-05
2017,LUX,Copper,metal,direct_partner,-0.3040065262336279,-0.0523391365593741,-0.2811984378239661,1.3367395713950922e-05
2017,CHN,Copper,metal,integrated,-0.085426369554005,-0.0468977795101256,-0.1710902151671292,0.013249210246161
2017,USA,Copper,metal,integrated,-0.2740137106394154,-0.0682519865231827,-0.014642180177043,0.0035010594772579
2017,ITA,Copper,metal,integrated,-0.0154201311092086,-0.0276890403086135,-0.2515268906159728,0.0022141386432827
2017,DEU,Copper,metal,integrated,-0.0348592160579665,-0.0096987943099935,-0.1348700272523914,0.0021737882698175
2017,TUR,Copper,metal,integrated,-0.0593530421561834,-0.0246351283873474,-0.2861216195746693,0.0016829644595755
2017,NLD,Copper,metal,integrated,-0.3794924363117457,-0.0995567788463339,-0.1900356075088214,0.0016377927967218
2017,THA,Copper,metal,integrated,-0.0278409966800668,-0.0034700711205161,-0.3028492842991882,0.00156266320639
2017,ARE,Copper,metal,integrated,-0.1401282639940604,-0.0208155715704382,-0.0841854068863635,0.0014952536966165
2017,MYS,Copper,metal,integrated,-0.0611547225943418,-0.0220942909072098,-0.1646283824957555,0.0014877360558771
2017,KOR,Copper,metal,integrated,-0.1737595917271938,-0.057837421879457,-0.1274610640000357,0.0014851300698993
2017,VNM,Copper,metal,integrated,-0.0309175327257386,-0.0014460731584151,-0.1102151210420517,0.0009708818234102
2017,CHE,Copper,metal,integrated,-0.5435532444258842,-0.1088588566854918,-0.6602488948069293,0.0009364922282978
2017,BRA,Copper,metal,integrated,-0.4284695449940497,-0.1309299003201362,-3.204113687850078e-05,0.0008074481903504
2017,FRA,Copper,metal,integrated,-0.2363374468216858,-0.1050576365474993,-0.5286504268241958,0.0007510623282285
2017,IDN,Copper,metal,integrated,-0.0781794086038675,-0.0028674197851329,-0.0786884209858655,0.0005379302472285
2017,SAU,Copper,metal,integrated,-0.3814960119515219,-0.0728774293851775,-0.3376775460394514,0.0005356902611281
2017,GBR,Copper,metal,integrated,-0.1480687708304763,-0.0327638756875456,-0.5136837509682528,0.0004269442494504
2017,SGP,Copper,metal,integrated,-0.0764304944678037,-0.0071668820431973,-0.1643453534207253,0.0003920991835392
2017,ESP,Copper,metal,integrated,-0.1671750057567658,-0.0698091366929699,-0.4931070038814951,0.0003239850567613
2017,CAN,Copper,metal,integrated,-0.0964110810711211,-0.0150670607928832,-0.1038464958977657,0.0002043956068207
2017,BEL,Copper,metal,integrated,-0.2056597546360919,-0.0347025729529756,-0.0960817094079097,0.0001758258606739
2017,BGR,Copper,metal,integrated,-0.2301556775225874,-0.036820127172339,-0.3407630770093535,0.0001649277717622
2017,IND,Copper,metal,integrated,-0.3268807511119059,-0.0330309412838987,-0.5425273419845994,0.0001285807593165
2017,JPN,Copper,metal,integrated,-0.2338754758147793,-0.0822798669392736,-0.0482823708329388,0.0001063853581307
2017,MEX,Copper,metal,integrated,-0.2827421993844201,-0.0542700879698201,8.607000412611998e-13,0.0001028872084718
2017,FIN,Copper,metal,integrated,-0.2034725814526237,-0.0381459916151144,-0.0060200385948769,7.097916475259037e-05
2017,PRT,Copper,metal,integrated,-0.4300983860146002,-0.0801038892578422,-0.012891124053986,6.716459498543476e-05
2017,ZAF,Copper,metal,integrated,-0.3698153371678013,-0.073606990919329,-0.4471065763351585,5.971948766361529e-05
2017,HRV,Copper,metal,integrated,-0.6714646627910692,-0.1177366149093023,4.34897399490233e-13,4.911641884296181e-05
2017,AUT,Copper,metal,integrated,-0.2419901315789178,-0.0456770648858088,-0.0068378488586172,4.729521431730631e-05
2017,POL,Copper,metal,integrated,-0.3946574125766564,-0.072894290087237,-0.0056197998768253,4.285499683881343e-05
2017,SWE,Copper,metal,integrated,-0.2714161038622752,-0.0318949229209533,-7.176095405968844e-06,3.327051495976843e-05
2017,NAM,Copper,metal,integrated,-0.5885061199876599,-0.075849301305604,2.3442109000156268e-14,3.255830729735789e-05
2017,SVK,Copper,metal,integrated,-0.1428815802913235,-0.0201858758099039,-0.0640314312110399,2.727697252918604e-05
2017,SRB,Copper,metal,integrated,-0.1498822706208716,-0.0333256653829474,-0.172905006538549,2.367534560141999e-05
2017,ECU,Copper,metal,integrated,-0.4677703826494568,-0.097603983177935,0.0,2.257631439150233e-05
2017,RUS,Copper,metal,integrated,-0.6874357435976295,-0.1317867331184146,-0.8808437920937436,1.6911415081821702e-05
2017,LUX,Copper,metal,integrated,-0.2576394095127444,-0.0473752091683015,-0.4532374092030849,1.3367395713950922e-05
2017,CHN,Copper,ore,direct_partner,-0.1114574112947495,-0.1077962705746533,0.0482566902790502,0.0173171940739004
2017,JPN,Copper,ore,direct_partner,-0.1254884467347769,-0.1100305054612566,0.1727072320125945,0.005729100702535
2017,IND,Copper,ore,direct_partner,-0.1269247831940968,-0.1111311401400765,-0.2509998096429121,0.0029020090442796
2017,KOR,Copper,ore,direct_partner,-0.095750614074879,-0.0866751290776848,0.1095561008721506,0.0025857329552977
2017,BGR,Copper,ore,direct_partner,-0.1207722285125539,-0.1057060107946065,0.2050070213525492,0.0020791569720505
2017,ESP,Copper,ore,direct_partner,-0.1369980436640863,-0.1289945214854753,-0.3071134614684714,0.0019183570689797
2017,DEU,Copper,ore,direct_partner,-0.1011898770621098,-0.0911337792702866,-0.015503505046857,0.0015645341326833
2017,PHL,Copper,ore,direct_partner,-0.0794663809200087,-0.0678431449698131,0.023840658426746,0.0013639112415563
2017,BRA,Copper,ore,direct_partner,-0.2860655869714402,-0.2661746573830221,0.0891626602232578,0.0005923169889911
2017,ZMB,Copper,ore,direct_partner,-0.6338245693077275,-0.5737790039568045,-0.7665301108771083,0.0005403048041043
2017,FIN,Copper,ore,direct_partner,-0.0802222559855598,-0.0696163769292125,0.0991485644447582,0.0004995046126357
2017,SWE,Copper,ore,direct_partner,-0.1450648297244881,-0.1234648916852344,-0.0318530017126205,0.0002953312955003
2017,POL,Copper,ore,direct_partner,-0.354417714340564,-0.3106185886901862,-0.1956796107851471,0.000252285788113
2017,CAN,Copper,ore,direct_partner,-0.2485634785084106,-0.2195712219633976,0.0186323659161136,0.0002504530830967
2017,CHE,Copper,ore,direct_partner,-0.3522698227917595,-0.3080114613774669,-0.0050486416547318,0.0002220140605392
2017,GEO,Copper,ore,direct_partner,-0.2902215602564788,-0.2568844805281119,0.1375431631815121,0.0002195115553106
2017,RUS,Copper,ore,direct_partner,-0.2308022353786049,-0.2090620097418773,-0.142403199655026,0.0002062837399975
2017,SGP,Copper,ore,direct_partner,-0.2644706320818366,-0.2316178650646708,1.6109589995316753e-08,0.0001728187162556
2017,MYS,Copper,ore,direct_partner,-0.1685475340262529,-0.1650325396775332,6.008251728373271e-05,0.0001586253226174
2017,MEX,Copper,ore,direct_partner,-0.1891576014137549,-0.1675298423696638,0.1775627418508887,0.0001477451039452
2017,SRB,Copper,ore,direct_partner,-0.2534771357093299,-0.2397073421366813,0.3569701061774308,0.0001165986214343
2017,CHL,Copper,ore,direct_partner,-0.4507830770149301,-0.4103816448025027,0.1303303905416171,9.171253422237857e-05
2017,USA,Copper,ore,direct_partner,-0.2488773115778141,-0.2068655378053059,0.2954287508038865,8.801222595728222e-05
2017,NLD,Copper,ore,direct_partner,-0.6313125677520146,-0.555961667706149,0.9797276319332532,3.136302055871828e-05
2017,THA,Copper,ore,direct_partner,-0.6389222831410475,-0.5733402848626812,0.6018559717084763,8.73986961518453e-06
2017,UZB,Copper,ore,direct_partner,-0.7261133799014955,-0.6561302568031899,0.1876038815777083,7.420190752251551e-06
2017,CHN,Copper,ore,integrated,-0.0712018775460327,-0.070095028063544,-0.1276015717058852,0.0173171940739004
2017,JPN,Copper,ore,integrated,-0.077347707238144,-0.0740854216092127,-0.004542491361126,0.005729100702535
2017,IND,Copper,ore,integrated,-0.1428064252145853,-0.1250607047569124,-0.2393199857141767,0.0029020090442796
2017,KOR,Copper,ore,integrated,-0.0545265571139478,-0.0520601208829018,-0.0457138298068671,0.0025857329552977
2017,BGR,Copper,ore,integrated,-0.0915508997672065,-0.0839864420821627,-0.2116977616121015,0.0020791569720505
2017,ESP,Copper,ore,integrated,-0.1446548777537358,-0.1355205593561593,-0.4403251628842287,0.0019183570689797
2017,DEU,Copper,ore,integrated,-0.0857122823556197,-0.0983173165741095,-0.2272527342478596,0.0015645341326833
2017,PHL,Copper,ore,integrated,-0.0528122589234242,-0.0441770500880648,-0.0329983730493688,0.0013639112415563
2017,BRA,Copper,ore,integrated,-0.2776339490238325,-0.2586425290519597,-0.000151748129753,0.0005923169889911
2017,ZMB,Copper,ore,integrated,-0.6884705863194396,-0.6232801512192369,-0.6295170302607801,0.0005403048041043
2017,FIN,Copper,ore,integrated,-0.0748835667486768,-0.0606186729400641,-0.0817139538646311,0.0004995046126357
2017,SWE,Copper,ore,integrated,-0.1466507794694578,-0.1196951611653462,-0.1094045873160862,0.0002953312955003
2017,POL,Copper,ore,integrated,-0.4126569904903594,-0.3667014996632385,-0.3849409023807978,0.000252285788113
2017,CAN,Copper,ore,integrated,-0.1812251731953121,-0.1565472758411517,-0.0494157456884657,0.0002504530830967
2017,CHE,Copper,ore,integrated,-0.3422624354629158,-0.305809982095883,-0.4524677363876822,0.0002220140605392
2017,GEO,Copper,ore,integrated,-0.2585708097170749,-0.2365932677796698,-0.2898091359654971,0.0002195115553106
2017,RUS,Copper,ore,integrated,-0.211489961318435,-0.1915575918309014,-0.2285637646347439,0.0002062837399975
2017,SGP,Copper,ore,integrated,-0.2790878132273636,-0.2405747900420379,-0.0623966473547172,0.0001728187162556
2017,MYS,Copper,ore,integrated,-0.194462702647735,-0.1848631595347041,-0.0579771095368291,0.0001586253226174
2017,MEX,Copper,ore,integrated,-0.0799424142283545,-0.0671437153098388,-0.0009233815917631,0.0001477451039452
2017,SRB,Copper,ore,integrated,-0.0022253197391794,-0.0020075815033054,2.22776702843468e-12,0.0001165986214343
2017,CHL,Copper,ore,integrated,-0.3580742086427679,-0.3268393524877125,-9.236673400187714e-06,9.171253422237857e-05
2017,USA,Copper,ore,integrated,-0.1092877068097039,-0.0878726291798472,-0.0010904261765097,8.801222595728222e-05
2017,NLD,Copper,ore,integrated,-0.4849885602577379,-0.4470975810712664,-0.0002754055234559,3.136302055871828e-05
2017,THA,Copper,ore,integrated,-0.5121489213456031,-0.4665365995861943,1.2152409109497825e-12,8.73986961518453e-06
2017,UZB,Copper,ore,integrated,-0.5051426246387041,-0.4566820103271292,0.0,7.420190752251551e-06
2018,CHN,Copper,metal,direct_partner,-0.106356416930381,-0.0595785874847778,0.1599206669032404,0.014672862274961
2018,USA,Copper,metal,direct_partner,-0.3439362326326876,-0.1084149070364861,0.4910399887396785,0.0030974032296192
2018,DEU,Copper,metal,direct_partner,-0.1106464452706715,-0.0102041953151433,0.5849888656734153,0.002392178349301
2018,ITA,Copper,metal,direct_partner,-0.0226580416052597,-0.0108915377741839,-0.0400231995455181,0.0021442000393773
2018,ARE,Copper,metal,direct_partner,-0.1805092042300722,-0.0209706771844406,0.0389344020241109,0.0017639775042796
2018,TUR,Copper,metal,direct_partner,-0.1359059336793897,-0.0155461074841941,0.3034883517399088,0.001563399597935
2018,THA,Copper,metal,direct_partner,-0.0566542358975351,-0.011185060368154,0.1853049192035208,0.0015591775688921
2018,MYS,Copper,metal,direct_partner,-0.1131089142247617,-0.0182108986244896,-0.016595240708643,0.0013273093774773
2018,KOR,Copper,metal,direct_partner,-0.1860947743401786,-0.0742016218509839,0.1482777922214407,0.0012325192411165
2018,NLD,Copper,metal,direct_partner,-0.4624235619540083,-0.0766768989473096,0.5648468135835224,0.0012021367983511
2018,VNM,Copper,metal,direct_partner,-0.0568684403014178,-0.0157044917017521,0.1963400330511834,0.0009749890055627
2018,CHE,Copper,metal,direct_partner,-0.531476344254379,-0.0723960439820598,-0.3852985084383744,0.0008838305938814
2018,BRA,Copper,metal,direct_partner,-0.5211153317236294,-0.1623785985942492,0.2481931938479157,0.0008389513738668
2018,FRA,Copper,metal,direct_partner,-0.3061748220968455,-0.1011012979516414,-0.4412854928356088,0.0007296703018691
2018,GBR,Copper,metal,direct_partner,-0.2253101162530054,-0.0361594938327623,0.0468886281131416,0.0004896175150467
2018,IDN,Copper,metal,direct_partner,-0.1922654605602899,-0.0113589120388964,0.0794014635802787,0.0004593282473646
2018,SAU,Copper,metal,direct_partner,-0.5078013640558515,-0.0802050585296883,-0.3883306174009693,0.0004239080546483
2018,ESP,Copper,metal,direct_partner,-0.1317187894313389,-0.0405967109202826,-0.1054144856802245,0.0003537231897898
2018,IND,Copper,metal,direct_partner,-0.3816051133321033,-0.0170204588780605,-0.4429973769746614,0.0003466664648312
2018,SGP,Copper,metal,direct_partner,-0.1817565776694547,-0.0214141297625133,-0.0090232959698597,0.0003210881335439
2018,CAN,Copper,metal,direct_partner,-0.2824184834932393,-0.0528070269140718,0.0792242972585911,0.0002763221753044
2018,BEL,Copper,metal,direct_partner,-0.3613388089666718,-0.0378419138916442,0.6239273681079615,0.0001227701466625
2018,JPN,Copper,metal,direct_partner,-0.1586888373188598,-0.0558709786857311,0.2006015021352431,0.0001210191336475
2018,FIN,Copper,metal,direct_partner,-0.2708717028484437,-0.0078094947682287,0.3963707221307843,6.832601020619049e-05
2018,NAM,Copper,metal,direct_partner,-0.6474868609197001,-0.0912901410023699,0.159035592245167,6.198245072385192e-05
2018,PRT,Copper,metal,direct_partner,-0.3869464747724721,-0.0634408028777554,0.6073606562091193,5.616134644750648e-05
2018,SWE,Copper,metal,direct_partner,-0.4058264944198486,-0.0017404013978616,0.4478412124352423,5.158514354613451e-05
2018,HRV,Copper,metal,direct_partner,-0.7732738227027476,-0.1276692338810662,0.3150107695278061,4.548032910763573e-05
2018,ZAF,Copper,metal,direct_partner,-0.4192757500005403,-0.0606109752569351,0.154897477618066,4.383244914773502e-05
2018,POL,Copper,metal,direct_partner,-0.543821715354624,-0.0554873452911919,0.3298588065085197,3.72284837474273e-05
2018,LUX,Copper,metal,direct_partner,-0.1288747706857196,-0.0286103553595441,-0.2390218552919797,3.499235855601299e-05
2018,ZMB,Copper,metal,direct_partner,-0.542745405568275,-0.0976533969990931,-0.5704263202793856,3.372126608980653e-05
2018,SRB,Copper,metal,direct_partner,-0.3578843170203335,-0.0472509277881283,0.0882289073210502,3.0069404573072827e-05
2018,AUT,Copper,metal,direct_partner,-0.3635469723316558,-0.0559146005178236,0.1542137325628142,2.6594543342081925e-05
2018,SVK,Copper,metal,direct_partner,-0.1898073116239072,-0.0176412131147165,-0.0640869061685199,2.5692562961804958e-05
2018,ECU,Copper,metal,direct_partner,-0.6971831260769628,-0.1544869707446989,0.3406973767981576,1.2370534419167494e-05
2018,CHN,Copper,metal,integrated,-0.0836950516770494,-0.0457381878044712,-0.1302688905044516,0.014672862274961
2018,USA,Copper,metal,integrated,-0.2410876930241371,-0.0473418459254816,-0.048548591422445,0.0030974032296192
2018,DEU,Copper,metal,integrated,-0.044639337734441,-0.006402975095285,-0.123607416966861,0.002392178349301
2018,ITA,Copper,metal,integrated,-0.0055168868580301,-0.0183081817387684,-0.2175936335221464,0.0021442000393773
2018,ARE,Copper,metal,integrated,-0.1458102327287759,-0.0228053446175819,-0.0176167721548153,0.0017639775042796
2018,TUR,Copper,metal,integrated,-0.0421592782998918,-0.0173078797409033,-0.2761997810011355,0.001563399597935
2018,THA,Copper,metal,integrated,-0.0139137221824633,-0.0059179731727996,-0.2452964487803551,0.0015591775688921
2018,MYS,Copper,metal,integrated,-0.0534346180565785,-0.0253909320761954,-0.1748332731912295,0.0013273093774773
2018,KOR,Copper,metal,integrated,-0.1438496478863425,-0.045722617512105,-0.1055252106736459,0.0012325192411165
2018,NLD,Copper,metal,integrated,-0.3874942031830974,-0.0866259860352127,-0.1197193629164362,0.0012021367983511
2018,VNM,Copper,metal,integrated,-0.0238774972671835,-0.006232995552725,-0.0196827155595357,0.0009749890055627
2018,CHE,Copper,metal,integrated,-0.521394053447948,-0.0900734885913763,-0.5941224681385022,0.0008838305938814
2018,BRA,Copper,metal,integrated,-0.3503207320111385,-0.1062257725797783,-0.0048660024181968,0.0008389513738668
2018,FRA,Copper,metal,integrated,-0.2476117010612916,-0.1044815334719374,-0.5141766178658064,0.0007296703018691
2018,GBR,Copper,metal,integrated,-0.178986993552713,-0.0345753199102209,-0.4579422268517483,0.0004896175150467
2018,IDN,Copper,metal,integrated,-0.1410737471476685,0.0069048284007962,-0.0864611619350224,0.0004593282473646
2018,SAU,Copper,metal,integrated,-0.4735790870036112,-0.0852287086876765,-0.3910236968259005,0.0004239080546483
2018,ESP,Copper,metal,integrated,-0.1110452574616027,-0.0485475107110369,-0.3726185287069019,0.0003537231897898
2018,IND,Copper,metal,integrated,-0.3464876906524429,-0.0276511554564511,-0.5961414892066558,0.0003466664648312
2018,SGP,Copper,metal,integrated,-0.1164736315992599,-0.0220668010144087,-0.1990345309735763,0.0003210881335439
2018,CAN,Copper,metal,integrated,-0.2243373932767813,-0.0218229791528493,-0.1431588829227363,0.0002763221753044
2018,BEL,Copper,metal,integrated,-0.2648986383015709,-0.04683491473077,-0.1373043588323653,0.0001227701466625
